product_a,product_b,cat_a,cat_b,coint_pval,adf_pval,hedge_ratio,spread_mean,spread_std,half_life
ROBOT_VACUUMING,GALAXY_SOUNDS_PLANETARY_RINGS,robots,galaxy,0.8967,0.7416,-0.2935,12326.7,485.78,5582.8
ROBOT_VACUUMING,GALAXY_SOUNDS_SOLAR_WINDS,robots,galaxy,0.2593,0.1048,-0.7626,17126.76,340.89,1311.1
ROBOT_VACUUMING,GALAXY_SOUNDS_SOLAR_FLAMES,robots,galaxy,0.3553,0.1603,0.3965,4768.04,504.62,2576.6
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,robots,translators,0.6258,0.3765,0.3969,5423.19,496.68,3315.3
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,robots,translators,0.2333,0.0912,0.7864,1785.81,371.69,1428.5
ROBOT_VACUUMING,TRANSLATOR_ECLIPSE_CHARCOAL,robots,translators,0.7833,0.5627,-0.0382,9541.54,535.09,4824.0
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.6006,0.3516,-0.6112,15330.95,439.62,2513.3
ROBOT_VACUUMING,TRANSLATOR_VOID_BLUE,robots,translators,0.4395,0.2171,-0.5696,15351.58,421.48,2065.8
ROBOT_VACUUMING,SLEEP_POD_SUEDE,robots,sleep_pods,0.276,0.1138,-0.4782,14616.78,318.3,1401.2
ROBOT_VACUUMING,SLEEP_POD_LAMB_WOOL,robots,sleep_pods,0.7772,0.5545,-0.3443,12851.27,516.01,4268.8
ROBOT_VACUUMING,SLEEP_POD_POLYESTER,robots,sleep_pods,0.3744,0.1725,-0.4364,14333.87,323.3,1622.3
ROBOT_VACUUMING,SLEEP_POD_NYLON,robots,sleep_pods,0.1426,0.0482,-0.625,15190.02,430.57,1630.1
ROBOT_VACUUMING,SLEEP_POD_COTTON,robots,sleep_pods,0.5941,0.3453,-0.4411,14251.99,364.91,2208.0
ROBOT_VACUUMING,MICROCHIP_CIRCLE,robots,microchips,0.6056,0.3565,-0.1889,10907.27,525.72,3631.7
ROBOT_VACUUMING,MICROCHIP_OVAL,robots,microchips,0.0463,0.0122,0.3004,6709.62,262.99,940.5
ROBOT_VACUUMING,MICROCHIP_SQUARE,robots,microchips,0.4449,0.221,-0.2353,12365.32,317.91,1695.3
ROBOT_VACUUMING,MICROCHIP_RECTANGLE,robots,microchips,0.4919,0.2566,0.5115,4700.49,372.24,1868.2
ROBOT_VACUUMING,MICROCHIP_TRIANGLE,robots,microchips,0.1452,0.0493,0.4476,4831.29,383.89,1418.6
ROBOT_VACUUMING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen,0.0594,0.0164,0.6492,2674.53,326.95,1059.1
ROBOT_VACUUMING,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen,0.4494,0.2243,-0.4663,13490.21,501.74,2582.5
ROBOT_VACUUMING,OXYGEN_SHAKE_MINT,robots,oxygen,0.7814,0.5602,0.3356,5864.63,507.36,4302.3
ROBOT_VACUUMING,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen,0.3207,0.1393,-0.4444,13413.91,473.74,2215.7
ROBOT_VACUUMING,OXYGEN_SHAKE_GARLIC,robots,oxygen,0.4431,0.2196,-0.3646,13514.97,407.03,2210.6
ROBOT_VACUUMING,SNACKPACK_CHOCOLATE,robots,snacks,0.173,0.0616,1.6184,-6763.55,425.4,1276.2
ROBOT_VACUUMING,SNACKPACK_VANILLA,robots,snacks,0.4688,0.2388,-1.1633,20912.92,493.33,2279.5
ROBOT_VACUUMING,SNACKPACK_PISTACHIO,robots,snacks,0.1182,0.0381,1.9503,-9352.76,390.88,1131.5
ROBOT_VACUUMING,SNACKPACK_STRAWBERRY,robots,snacks,0.2617,0.106,-1.0267,20159.64,383.61,1451.1
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,robots,snacks,0.759,0.5308,-0.274,11928.45,533.23,4405.7
ROBOT_MOPPING,ROBOT_DISHES,robots,robots,0.5754,0.3278,0.6052,5036.87,689.23,2357.5
ROBOT_MOPPING,ROBOT_LAUNDRY,robots,robots,0.2325,0.0908,-0.891,19852.12,537.53,1752.5
ROBOT_MOPPING,ROBOT_IRONING,robots,robots,0.2658,0.1082,-0.8111,18157.97,444.34,1408.0
ROBOT_MOPPING,GALAXY_SOUNDS_DARK_MATTER,robots,galaxy,0.6409,0.392,0.7484,3446.67,726.14,3588.5
ROBOT_MOPPING,GALAXY_SOUNDS_BLACK_HOLES,robots,galaxy,0.7063,0.4653,0.4382,6074.93,641.96,3779.9
ROBOT_MOPPING,GALAXY_SOUNDS_PLANETARY_RINGS,robots,galaxy,0.8034,0.5906,0.2819,8065.38,736.16,5428.8
ROBOT_MOPPING,GALAXY_SOUNDS_SOLAR_WINDS,robots,galaxy,0.2182,0.0832,1.0589,47.46,510.1,1467.5
ROBOT_MOPPING,GALAXY_SOUNDS_SOLAR_FLAMES,robots,galaxy,0.2784,0.115,-0.623,18010.59,714.07,2571.4
ROBOT_MOPPING,TRANSLATOR_SPACE_GRAY,robots,translators,0.7352,0.5008,-0.2338,13305.48,758.1,5026.5
ROBOT_MOPPING,TRANSLATOR_ASTRO_BLACK,robots,translators,0.5825,0.3344,-0.8215,18810.47,653.19,3022.3
ROBOT_MOPPING,TRANSLATOR_ECLIPSE_CHARCOAL,robots,translators,0.7225,0.4855,-0.3491,14526.15,757.05,4812.4
ROBOT_MOPPING,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.38,0.1762,0.9782,1235.37,591.4,2051.2
ROBOT_MOPPING,TRANSLATOR_VOID_BLUE,robots,translators,0.6932,0.4499,0.5467,5164.35,698.76,3921.4
ROBOT_MOPPING,SLEEP_POD_SUEDE,robots,sleep_pods,0.6099,0.3606,0.5282,5080.09,602.14,3105.2
ROBOT_MOPPING,SLEEP_POD_LAMB_WOOL,robots,sleep_pods,0.7528,0.5228,0.4412,6379.13,745.19,4767.9
ROBOT_MOPPING,SLEEP_POD_POLYESTER,robots,sleep_pods,0.552,0.3068,0.5534,4547.16,543.92,2535.8
ROBOT_MOPPING,SLEEP_POD_NYLON,robots,sleep_pods,0.381,0.1768,0.7632,3745.41,661.65,2549.8
ROBOT_MOPPING,SLEEP_POD_COTTON,robots,sleep_pods,0.3527,0.1588,0.6818,3240.63,471.41,1732.1
ROBOT_MOPPING,MICROCHIP_CIRCLE,robots,microchips,0.7376,0.5038,-0.003,11127.58,767.16,5217.5
ROBOT_MOPPING,MICROCHIP_OVAL,robots,microchips,0.5677,0.3208,-0.3593,14039.05,526.91,2663.1
ROBOT_MOPPING,MICROCHIP_SQUARE,robots,microchips,0.5627,0.3163,0.3033,6977.42,529.58,2498.1
ROBOT_MOPPING,MICROCHIP_RECTANGLE,robots,microchips,0.4479,0.2232,-0.7005,17217.35,557.69,2160.5
ROBOT_MOPPING,MICROCHIP_TRIANGLE,robots,microchips,0.519,0.2785,-0.5042,15984.34,641.84,2826.4
ROBOT_MOPPING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen,0.0417,0.0108,-0.9605,20705.41,442.04,1045.1
ROBOT_MOPPING,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen,0.5796,0.3315,0.421,7196.74,748.47,3788.3
ROBOT_MOPPING,OXYGEN_SHAKE_MINT,robots,oxygen,0.6386,0.3896,-0.687,17858.77,683.15,3461.6
ROBOT_MOPPING,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen,0.5733,0.3258,0.431,6981.06,728.12,3628.4
ROBOT_MOPPING,OXYGEN_SHAKE_GARLIC,robots,oxygen,0.7368,0.5029,0.4206,6084.05,654.02,4009.9
ROBOT_MOPPING,SNACKPACK_CHOCOLATE,robots,snacks,0.0827,0.0245,-2.5721,36418.17,567.42,1038.4
ROBOT_MOPPING,SNACKPACK_VANILLA,robots,snacks,0.2677,0.1093,2.2211,-11326.84,656.75,1668.7
ROBOT_MOPPING,SNACKPACK_PISTACHIO,robots,snacks,0.2827,0.1175,-2.6388,36158.29,586.29,1563.1
ROBOT_MOPPING,SNACKPACK_STRAWBERRY,robots,snacks,0.5787,0.3309,1.1101,-785.63,652.4,2825.0
ROBOT_MOPPING,SNACKPACK_RASPBERRY,robots,snacks,0.7303,0.4948,0.2231,8852.18,766.22,5112.5
ROBOT_DISHES,ROBOT_LAUNDRY,robots,robots,0.3527,0.1588,-0.6554,16456.13,384.37,608.9
ROBOT_DISHES,ROBOT_IRONING,robots,robots,0.4999,0.2631,-0.4681,14091.57,423.77,750.5
ROBOT_DISHES,GALAXY_SOUNDS_DARK_MATTER,robots,galaxy,0.9255,0.7993,-0.0767,10802.39,556.06,1586.9
ROBOT_DISHES,GALAXY_SOUNDS_BLACK_HOLES,robots,galaxy,0.0126,0.0027,0.4873,4430.19,302.8,351.0
ROBOT_DISHES,GALAXY_SOUNDS_PLANETARY_RINGS,robots,galaxy,0.9397,0.8306,0.1543,8357.31,543.96,1588.4
ROBOT_DISHES,GALAXY_SOUNDS_SOLAR_WINDS,robots,galaxy,0.8559,0.6705,0.469,5122.96,495.42,1182.2
ROBOT_DISHES,GALAXY_SOUNDS_SOLAR_FLAMES,robots,galaxy,0.9082,0.7639,-0.1499,11681.18,552.53,1530.1
ROBOT_DISHES,TRANSLATOR_SPACE_GRAY,robots,translators,0.1964,0.0725,-0.7665,17247.67,401.72,609.0
ROBOT_DISHES,TRANSLATOR_ASTRO_BLACK,robots,translators,0.6072,0.3581,-0.6204,15840.45,466.42,928.8
ROBOT_DISHES,TRANSLATOR_ECLIPSE_CHARCOAL,robots,translators,0.8884,0.7264,0.3867,6223.42,539.38,1440.7
ROBOT_DISHES,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.9027,0.7532,0.3399,6590.36,530.11,1428.8
ROBOT_DISHES,TRANSLATOR_VOID_BLUE,robots,translators,0.1976,0.0731,0.6896,2529.94,387.65,567.3
ROBOT_DISHES,SLEEP_POD_SUEDE,robots,sleep_pods,0.5147,0.2751,0.4321,5092.98,398.24,692.8
ROBOT_DISHES,SLEEP_POD_LAMB_WOOL,robots,sleep_pods,0.9256,0.7995,-0.0056,10078.47,556.63,1593.4
ROBOT_DISHES,SLEEP_POD_POLYESTER,robots,sleep_pods,0.3952,0.1865,0.422,5021.01,373.67,606.8
ROBOT_DISHES,SLEEP_POD_NYLON,robots,sleep_pods,0.4673,0.2376,0.5963,4272.3,466.72,882.0
ROBOT_DISHES,SLEEP_POD_COTTON,robots,sleep_pods,0.7014,0.4597,0.4073,5323.18,423.23,829.0
ROBOT_DISHES,MICROCHIP_CIRCLE,robots,microchips,0.5993,0.3503,0.5131,5289.9,484.96,979.1
ROBOT_DISHES,MICROCHIP_OVAL,robots,microchips,0.0856,0.0256,-0.2972,12448.89,311.75,404.4
ROBOT_DISHES,MICROCHIP_SQUARE,robots,microchips,0.746,0.5145,0.1933,7391.04,429.81,848.5
ROBOT_DISHES,MICROCHIP_RECTANGLE,robots,microchips,0.7301,0.4948,-0.4109,13606.55,462.99,974.4
ROBOT_DISHES,MICROCHIP_TRIANGLE,robots,microchips,0.0783,0.0229,-0.5303,15154.54,338.49,427.7
ROBOT_DISHES,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen,0.7329,0.4985,-0.4505,14523.85,472.6,1011.4
ROBOT_DISHES,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen,0.9221,0.7978,0.0977,9112.2,555.27,1571.6
ROBOT_DISHES,OXYGEN_SHAKE_MINT,robots,oxygen,0.9083,0.7641,-0.3307,13271.45,530.68,1433.4
ROBOT_DISHES,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen,0.3723,0.1712,0.6287,4009.61,430.83,716.4
ROBOT_DISHES,OXYGEN_SHAKE_GARLIC,robots,oxygen,0.0269,0.0064,0.466,4461.07,335.39,420.4
ROBOT_DISHES,SNACKPACK_CHOCOLATE,robots,snacks,0.432,0.2119,-1.4245,24040.11,477.58,831.7
ROBOT_DISHES,SNACKPACK_VANILLA,robots,snacks,0.7301,0.4951,0.9646,278.91,529.34,1197.2
ROBOT_DISHES,SNACKPACK_PISTACHIO,robots,snacks,0.1469,0.05,-1.8174,27276.31,440.15,628.4
ROBOT_DISHES,SNACKPACK_STRAWBERRY,robots,snacks,0.1102,0.0349,1.1432,-2221.47,370.26,483.2
ROBOT_DISHES,SNACKPACK_RASPBERRY,robots,snacks,0.9289,0.8068,-0.0868,10892.81,556.44,1596.5
ROBOT_LAUNDRY,ROBOT_IRONING,robots,robots,0.2498,0.0997,0.5873,4712.14,415.12,1631.8
ROBOT_LAUNDRY,GALAXY_SOUNDS_DARK_MATTER,robots,galaxy,0.8396,0.6443,0.1402,8389.35,612.57,5853.7
ROBOT_LAUNDRY,GALAXY_SOUNDS_BLACK_HOLES,robots,galaxy,0.2508,0.1002,-0.4909,15451.61,395.02,1631.6
ROBOT_LAUNDRY,GALAXY_SOUNDS_PLANETARY_RINGS,robots,galaxy,0.8531,0.6658,-0.0411,10265.62,613.51,6147.6
ROBOT_LAUNDRY,GALAXY_SOUNDS_SOLAR_WINDS,robots,galaxy,0.284,0.1182,-0.832,18506.87,417.98,1521.7
ROBOT_LAUNDRY,GALAXY_SOUNDS_SOLAR_FLAMES,robots,galaxy,0.4933,0.2577,0.5898,3280.27,553.99,2728.1
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,robots,translators,0.6463,0.3977,0.5552,4586.36,547.27,3352.8
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,robots,translators,0.7353,0.501,0.4593,5512.46,571.67,4084.9
ROBOT_LAUNDRY,TRANSLATOR_ECLIPSE_CHARCOAL,robots,translators,0.845,0.6529,0.0405,9425.67,614.15,6013.0
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.4966,0.2604,-0.7991,17881.31,466.96,2131.1
ROBOT_LAUNDRY,TRANSLATOR_VOID_BLUE,robots,translators,0.6539,0.4058,-0.4734,14962.73,549.74,3394.9
ROBOT_LAUNDRY,SLEEP_POD_SUEDE,robots,sleep_pods,0.5974,0.3484,-0.3983,14362.69,498.89,2968.6
ROBOT_LAUNDRY,SLEEP_POD_LAMB_WOOL,robots,sleep_pods,0.735,0.5006,-0.4983,15154.87,578.8,3972.2
ROBOT_LAUNDRY,SLEEP_POD_POLYESTER,robots,sleep_pods,0.3082,0.132,-0.4592,15259.65,419.42,1839.5
ROBOT_LAUNDRY,SLEEP_POD_NYLON,robots,sleep_pods,0.1845,0.0669,-0.885,18351.43,417.94,1405.6
ROBOT_LAUNDRY,SLEEP_POD_COTTON,robots,sleep_pods,0.2013,0.0749,-0.5445,16099.66,379.15,1442.5
ROBOT_LAUNDRY,MICROCHIP_CIRCLE,robots,microchips,0.6895,0.4455,-0.3883,13401.31,578.47,3966.7
ROBOT_LAUNDRY,MICROCHIP_OVAL,robots,microchips,0.0948,0.029,0.3412,7032.09,311.53,1156.8
ROBOT_LAUNDRY,MICROCHIP_SQUARE,robots,microchips,0.6364,0.3874,-0.1911,12420.94,505.01,3206.1
ROBOT_LAUNDRY,MICROCHIP_RECTANGLE,robots,microchips,0.7296,0.4941,0.356,6713.74,552.91,3860.4
ROBOT_LAUNDRY,MICROCHIP_TRIANGLE,robots,microchips,0.0343,0.0085,0.6312,3708.78,317.33,814.4
ROBOT_LAUNDRY,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen,0.5077,0.2693,0.5913,3909.64,477.91,2460.4
ROBOT_LAUNDRY,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen,0.6247,0.3754,-0.5976,15363.47,565.96,3077.6
ROBOT_LAUNDRY,OXYGEN_SHAKE_MINT,robots,oxygen,0.5554,0.3098,0.7708,2239.46,473.28,2350.2
ROBOT_LAUNDRY,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen,0.4205,0.2036,-0.6644,16171.89,488.55,2117.3
ROBOT_LAUNDRY,OXYGEN_SHAKE_GARLIC,robots,oxygen,0.4638,0.235,-0.3973,14560.49,483.68,2497.9
ROBOT_LAUNDRY,SNACKPACK_CHOCOLATE,robots,snacks,0.1367,0.0457,1.9513,-9384.64,473.25,1201.3
ROBOT_LAUNDRY,SNACKPACK_VANILLA,robots,snacks,0.4514,0.2257,-1.5181,25151.48,551.32,2175.3
ROBOT_LAUNDRY,SNACKPACK_PISTACHIO,robots,snacks,0.3486,0.1562,1.6823,-6151.75,527.17,2042.4
ROBOT_LAUNDRY,SNACKPACK_STRAWBERRY,robots,snacks,0.3504,0.1573,-1.0197,20739.92,489.85,1948.3
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,robots,snacks,0.8413,0.6469,0.3046,6752.57,612.14,5764.0
ROBOT_IRONING,GALAXY_SOUNDS_DARK_MATTER,robots,galaxy,0.8021,0.5886,-0.3843,12631.33,760.49,5389.4
ROBOT_IRONING,GALAXY_SOUNDS_BLACK_HOLES,robots,galaxy,0.5174,0.2773,-0.6175,15782.74,494.14,2109.8
ROBOT_IRONING,GALAXY_SOUNDS_PLANETARY_RINGS,robots,galaxy,0.8703,0.6943,-0.1359,10164.86,763.97,6536.1
ROBOT_IRONING,GALAXY_SOUNDS_SOLAR_WINDS,robots,galaxy,0.4547,0.2282,-1.0446,19604.21,524.41,1765.1
ROBOT_IRONING,GALAXY_SOUNDS_SOLAR_FLAMES,robots,galaxy,0.6786,0.4328,0.2043,6435.38,765.53,4808.2
ROBOT_IRONING,TRANSLATOR_SPACE_GRAY,robots,translators,0.654,0.4059,0.741,1712.83,675.08,3466.9
ROBOT_IRONING,TRANSLATOR_ASTRO_BLACK,robots,translators,0.7029,0.4612,0.7629,1541.29,674.45,3597.2
ROBOT_IRONING,TRANSLATOR_ECLIPSE_CHARCOAL,robots,translators,0.7777,0.5552,0.5209,3589.1,748.44,4869.1
ROBOT_IRONING,TRANSLATOR_GRAPHITE_MIST,robots,translators,0.6511,0.4028,-0.8623,17397.37,639.49,2938.0
ROBOT_IRONING,TRANSLATOR_VOID_BLUE,robots,translators,0.7123,0.4726,-0.6627,15897.67,668.67,3599.4
ROBOT_IRONING,SLEEP_POD_SUEDE,robots,sleep_pods,0.7797,0.5579,-0.5185,14611.38,613.79,3686.9
ROBOT_IRONING,SLEEP_POD_LAMB_WOOL,robots,sleep_pods,0.8231,0.6192,-0.5796,14904.17,732.9,4883.5
ROBOT_IRONING,SLEEP_POD_POLYESTER,robots,sleep_pods,0.7152,0.4762,-0.5946,15741.59,506.63,2553.2
ROBOT_IRONING,SLEEP_POD_NYLON,robots,sleep_pods,0.143,0.0483,-0.9652,18002.73,594.46,1705.5
ROBOT_IRONING,SLEEP_POD_COTTON,robots,sleep_pods,0.7102,0.4702,-0.6679,16400.51,492.95,2368.5
ROBOT_IRONING,MICROCHIP_CIRCLE,robots,microchips,0.4863,0.2516,-0.3956,12346.82,741.7,3767.3
ROBOT_IRONING,MICROCHIP_OVAL,robots,microchips,0.2536,0.1017,0.4384,5115.95,362.88,1281.8
ROBOT_IRONING,MICROCHIP_SQUARE,robots,microchips,0.8047,0.5926,-0.304,12833.89,533.84,3160.6
ROBOT_IRONING,MICROCHIP_RECTANGLE,robots,microchips,0.6952,0.4522,0.6983,2603.79,564.56,2553.9
ROBOT_IRONING,MICROCHIP_TRIANGLE,robots,microchips,0.2262,0.0872,0.6824,2091.58,520.65,1553.5
ROBOT_IRONING,OXYGEN_SHAKE_MORNING_BREATH,robots,oxygen,0.0786,0.023,0.9458,-757.1,461.8,1183.5
ROBOT_IRONING,OXYGEN_SHAKE_EVENING_BREATH,robots,oxygen,0.6979,0.4553,-0.2668,11175.12,763.62,4790.5
ROBOT_IRONING,OXYGEN_SHAKE_MINT,robots,oxygen,0.7647,0.5381,0.679,2020.96,689.52,4069.4
ROBOT_IRONING,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen,0.2626,0.1063,-0.7335,15711.28,652.24,2252.8
ROBOT_IRONING,OXYGEN_SHAKE_GARLIC,robots,oxygen,0.4157,0.2002,-0.66,16572.52,445.62,1666.3
ROBOT_IRONING,SNACKPACK_CHOCOLATE,robots,snacks,0.084,0.025,2.6402,-17287.02,560.01,1015.8
ROBOT_IRONING,SNACKPACK_VANILLA,robots,snacks,0.3372,0.1491,-2.1623,30535.23,667.45,1801.4
ROBOT_IRONING,SNACKPACK_PISTACHIO,robots,snacks,0.0541,0.0147,3.1875,-21566.65,487.14,853.7
ROBOT_IRONING,SNACKPACK_STRAWBERRY,robots,snacks,0.4921,0.2568,-1.4124,23823.29,575.16,1968.0
ROBOT_IRONING,SNACKPACK_RASPBERRY,robots,snacks,0.8003,0.5861,-0.1081,9791.07,770.81,5822.3
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_BLACK_HOLES,galaxy,galaxy,0.1917,0.0703,-0.0028,10258.58,330.69,1421.1
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,galaxy,galaxy,0.1149,0.0368,0.1875,8207.92,297.9,1149.3
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_WINDS,galaxy,galaxy,0.1915,0.0702,-0.0096,10326.69,330.66,1420.4
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy,galaxy,0.1893,0.0691,-0.0166,10410.29,330.62,1416.5
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_SPACE_GRAY,galaxy,translators,0.1293,0.0426,0.2072,8272.54,313.87,1233.6
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ASTRO_BLACK,galaxy,translators,0.1695,0.06,-0.1474,11610.1,322.72,1340.8
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translators,0.1466,0.0499,0.2269,7999.64,320.7,1270.9
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_GRAPHITE_MIST,galaxy,translators,0.127,0.0416,0.2137,8071.3,312.99,1224.4
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,galaxy,translators,0.1895,0.0692,0.0625,9547.61,328.71,1408.9
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_SUEDE,galaxy,sleep_pods,0.1691,0.0598,0.1169,8894.73,313.53,1278.6
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_LAMB_WOOL,galaxy,sleep_pods,0.0867,0.026,-0.2767,13187.51,310.31,1117.8
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_POLYESTER,galaxy,sleep_pods,0.1485,0.0507,0.111,8912.68,312.4,1268.7
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_NYLON,galaxy,sleep_pods,0.159,0.0553,-0.2185,12332.13,311.46,1250.3
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_COTTON,galaxy,sleep_pods,0.1808,0.0652,0.082,9281.83,322.6,1361.2
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_CIRCLE,galaxy,microchips,0.0504,0.0135,-0.3822,13748.84,260.64,856.0
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_OVAL,galaxy,microchips,0.1894,0.0692,0.0091,10152.51,330.4,1416.6
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_SQUARE,galaxy,microchips,0.1275,0.0418,0.07,9275.23,304.89,1204.3
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_RECTANGLE,galaxy,microchips,0.099,0.0306,-0.1943,11923.7,296.66,1093.4
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_TRIANGLE,galaxy,microchips,0.1688,0.0597,0.0994,9263.81,320.16,1318.6
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,0.1646,0.0578,-0.1236,11462.55,320.71,1315.6
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,0.1599,0.0557,-0.1974,12057.02,321.14,1296.2
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MINT,galaxy,oxygen,0.1813,0.0654,0.0737,9502.01,328.58,1395.3
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,0.1414,0.0477,-0.2295,12419.5,304.66,1181.9
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,0.191,0.0699,-0.0046,10281.56,330.67,1419.8
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_CHOCOLATE,galaxy,snacks,0.1909,0.0699,0.0397,9835.92,330.6,1420.3
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_VANILLA,galaxy,snacks,0.1836,0.0665,-0.1562,11804.13,329.52,1393.5
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_PISTACHIO,galaxy,snacks,0.2054,0.0768,-0.2806,12890.84,326.49,1373.6
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_STRAWBERRY,galaxy,snacks,0.1781,0.0639,0.1712,8393.38,324.79,1367.1
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_RASPBERRY,galaxy,snacks,0.1885,0.0688,-0.0892,11125.63,330.35,1409.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_PLANETARY_RINGS,galaxy,galaxy,0.9724,0.9149,0.093,10465.71,955.8,24621.7
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_WINDS,galaxy,galaxy,0.9497,0.8543,0.8242,2863.77,848.35,10811.0
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy,galaxy,0.9244,0.7967,-0.2493,14232.42,951.85,10727.0
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_SPACE_GRAY,galaxy,translators,0.3327,0.1464,-1.3987,24659.69,651.3,1901.0
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ASTRO_BLACK,galaxy,translators,0.92,0.7875,-0.804,19012.31,873.83,7998.8
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translators,0.9558,0.8694,0.3158,8367.92,951.84,15114.1
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_GRAPHITE_MIST,galaxy,translators,0.959,0.8779,0.6497,4914.94,901.82,13959.4
GALAXY_SOUNDS_BLACK_HOLES,TRANSLATOR_VOID_BLUE,galaxy,translators,0.6748,0.4287,1.1049,-531.24,713.42,3051.1
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_SUEDE,galaxy,sleep_pods,0.9344,0.8185,0.6449,4116.84,762.75,8386.6
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_LAMB_WOOL,galaxy,sleep_pods,0.9605,0.8817,0.4783,6348.07,937.85,16273.8
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_POLYESTER,galaxy,sleep_pods,0.9269,0.8022,0.7533,2547.31,613.48,5748.6
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_NYLON,galaxy,sleep_pods,0.353,0.1589,1.0661,1193.28,790.23,2637.6
GALAXY_SOUNDS_BLACK_HOLES,SLEEP_POD_COTTON,galaxy,sleep_pods,0.9593,0.8785,0.7641,2658.14,677.12,9224.5
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_CIRCLE,galaxy,microchips,0.3687,0.1688,0.862,3523.47,841.37,3105.1
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_OVAL,galaxy,microchips,0.3872,0.1809,-0.5303,15804.22,491.34,1934.8
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_SQUARE,galaxy,microchips,0.9741,0.9202,0.3091,7264.13,773.61,18892.4
